event_id	context	z_atac	z_rna	z_rna_given_atac	quality_score	atac_fdr	rna_fdr	atac_direction	rna_direction	atac_pval	rna_pval	rna_after_atac_pval
RBMS1:chr1:1505000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.13812557084077218	0.22492909184650117	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8917640840975263	0.8220344371032259
MSN:chr1:1510000_chr1:1307786-1308731_distal_250kb		2.979017211469808	-0.005924072815226567	0.18010291532026207	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	-1	0.008422987777361491	0.995342265338528	0.8570717739400939
MSN:chr1:1510000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.005924072815226567	0.0600387008379787	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.995342265338528	0.9521248114583156
FRYL:chr1:1515000_chr1:1307786-1308731_distal_250kb		2.979017211469808	0.022018362615463652	0.09876170058726744	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.9826896873668509	0.9213274782781605
FRYL:chr1:1515000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.022018362615463652	0.09177031411324083	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9826896873668509	0.9268805304128086
RSRP1:chr1:1520000_chr1:1307786-1308731_distal_250kb		2.979017211469808	0.07400699319250299	0.08546701323481955	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.9418686715985081	0.9318901191144106
RSRP1:chr1:1520000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.07400699319250299	0.08581874540263153	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9418686715985081	0.9316105047762755
ATP11B:chr1:1525000_chr1:1307786-1308731_distal_250kb		2.979017211469808	6.923054929554128e-05	-0.059919226265477105	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.9999455679334293	0.9522199670610365
ATP11B:chr1:1525000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	6.923054929554128e-05	0.10252855580227789	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9999455679334293	0.9183371480243199
PPP6R3:chr1:1530000_chr1:1307786-1308731_distal_250kb		2.979017211469808	0.06941574012550357	-0.022788225666227232	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.9454686979820166	0.9818192001444549
PPP6R3:chr1:1530000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.06941574012550357	0.10514572865400684	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9454686979820166	0.9162601741631501
CCDC88C:chr1:1535000_chr1:1307786-1308731_distal_250kb		2.979017211469808	0.18728272020848513	0.09884703414249953	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.8536560032488365	0.9212597234818345
CCDC88C:chr1:1535000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.18728272020848513	0.1821110026070571	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8536560032488365	0.8554956142855326
UBE2D3:chr1:1540000_chr1:1307786-1308731_distal_250kb		2.979017211469808	0.012890532828738714	-0.06684750676115948	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.9898652000539212	0.9467031030358978
UBE2D3:chr1:1540000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.012890532828738714	0.03889276822340974	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9898652000539212	0.9689758823300222
NLRP1:chr1:1545000_chr1:1307786-1308731_distal_250kb		2.979017211469808	0.06425568606840701	0.02406711519737426	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	1	0.008422987777361491	0.9495161701092238	0.980799073991546
NLRP1:chr1:1545000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.06425568606840701	0.04607435329803677	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9495161701092238	0.9632509873968842
FCHSD2:chr1:1550000_chr1:1307786-1308731_distal_250kb		2.979017211469808	-0.030073562854795094	-0.14727276453130278	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	-1	0.008422987777361491	0.9763586311285715	0.8829167288068077
FCHSD2:chr1:1550000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.030073562854795094	0.01833645822816748	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9763586311285715	0.9853704428900463
IL32:chr1:1555000_chr1:1307786-1308731_distal_250kb		2.979017211469808	-0.4225913881031849	-0.32646883277128863	0.8714449842953518	0.024925852220150254	0.9999455679334293	1	-1	0.008422987777361491	0.6778902289577458	0.7440696664894355
IL32:chr1:1555000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.4225913881031849	-0.4968698148508575	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.6778902289577458	0.6192808588418308
NCOA3:chr1:1560000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.23661130681099432	0.16631389565318322	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8157858635917666	0.8679099311878069
ESYT2:chr1:1565000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.09459178153673686	-0.06788132316611181	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9257450780739398	0.9458801064090583
PUM2:chr1:1570000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.03697209487183102	0.072397640053126	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9709379426686219	0.942285462833076
XRN1:chr1:1575000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	3.0805978540075696	2.9664800941593574	0.8714449842953518	0.9723883438463526	0.5787152782889806	1	1	0.9723883438463526	0.0067805353410292	0.003012298600273132
SKAP1:chr1:1580000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.1607190776100826	-0.3876551780151438	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.8742090732674768	0.6982712295889335
TTC17:chr1:1585000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.1295983972252607	0.12413853201779805	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8984052297373433	0.9012055899638671
ETV6:chr1:1590000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.28123117309108736	0.34533988986445174	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.7819274435982071	0.7298388613481729
STAT3:chr1:1595000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.11990105515060984	-0.047485205784995765	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9059671395445709	0.962126521108138
ADD3:chr1:1600000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.01244706886496729	0.016401519475989813	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9902138410670874	0.9869140675464656
FBXW7:chr1:1605000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.22338509979419344	0.3280930941279365	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8258980601328019	0.7428412753488842
SORL1:chr1:1610000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.20381119785148172	-0.3247863624040349	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.8409208862152177	0.7453427667118786
DENND4A:chr1:1615000_chr1:1615081-1615893_promoter		0.035126102330431695	-0.07107079362341658	-0.014326402658377486	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9441708173851884	0.9885695755161675
KDM4C:chr1:1620000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.035352063245211444	0.03814036221233373	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9722108003100339	0.9695757703158507
FAF1:chr1:1625000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.004117122518069599	0.06430925009420274	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9967629490290786	0.9487239881929528
PPP3CA:chr1:1630000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.10087850725990133	0.13815497511564676	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.920827115835524	0.8901179384343869
LCP2:chr1:1635000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.20241762166385624	0.2114833355400305	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8419929329967294	0.8325101344634789
XRCC5:chr1:1640000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.11412660962859739	-0.07546036687793821	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9104744746331214	0.9398484302413973
RICTOR:chr1:1645000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.17240793265288842	0.12734015657431805	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8651527292777687	0.8986711786403622
CYTIP:chr1:1650000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.33460213580504733	0.37501983469637057	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.7420180608692803	0.7076457154436517
ARL15:chr1:1655000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.26843664724019	0.38598933149286135	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.7915935175674733	0.6995045699592952
ATP2B1:chr1:1660000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.08225920164156432	0.2712749176076083	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9354013779931842	0.786179596264268
CDKAL1:chr1:1665000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.08374635270666053	0.08727787054507057	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9342363714024353	0.9304506436338899
VTI1A:chr1:1670000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.24784489968175827	0.35757331522577873	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8072232520196474	0.7206626510369791
ANKRD17:chr1:1675000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.048501722372518055	-0.001969535326374545	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9618816621428393	0.9984285391870976
MBD5:chr1:1680000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.12637043788331967	-0.21366796950926936	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9009212875586341	0.8308059911173666
SRPK2:chr1:1685000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.08729287404286873	0.03352970066827353	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9314587170777866	0.9732521814339342
ARHGEF3:chr1:1690000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.08188566063756517	-0.337241468215217	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9356940269048141	0.7359348792421656
TOP1:chr1:1695000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.18684657339621819	0.19892813300182444	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8539926328951354	0.8423189623384717
CAST:chr1:1700000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.010484264862268368	0.08377026119044616	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9917569752139899	0.9332390930191035
PRKCH:chr1:1705000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.016798608141241476	-0.22775663238828292	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9867928619113127	0.8198354429494827
HSPA8:chr1:1710000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.4440118261371766	-0.43324861091320815	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.6626339868215267	0.6648341671617968
SF3B1:chr1:1715000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.048277799713694336	-0.10513089891736227	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9620575017680404	0.9162719413632974
GRB2:chr1:1720000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.16686377827278984	0.24778316447393853	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8694459292367738	0.8043021816099842
BBX:chr1:1725000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	2.814126564982123	2.497912617625313	0.8714449842953518	0.9723883438463526	0.5787152782889806	1	1	0.9723883438463526	0.011944772614114385	0.012492698396032927
SRSF7:chr1:1730000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.03707269301669968	-0.07248501416953856	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9708589054064445	0.9422159310567075
EPC1:chr1:1735000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.07713328122381143	-0.0016533695392501131	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9394180682228022	0.9986808025723637
RNF149:chr1:1740000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.14914568766205324	0.1870218121841162	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.883193699407787	0.8516435310237666
SEMA4D:chr1:1745000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.010584335436909476	-0.10203761473135818	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9916783000014318	0.9187268186468817
LINC01578:chr1:1750000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.16073111540562826	-0.1620472122993508	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.8741997370904099	0.8712686751235288
YWHAB:chr1:1755000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.0538820928374319	-0.12568176941263218	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.957657250926921	0.8999838333249202
GMFG:chr1:1760000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.16501278972638597	-0.17160911729399872	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.8708802122455809	0.8637448392313554
NCOA1:chr1:1765000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.07654291209143674	0.1506781287294845	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9398807937347177	0.8802296269753469
INPP5D:chr1:1770000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.019442878942327407	0.04970407240073163	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9847141833105282	0.9603582111663533
TRA2A:chr1:1775000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.21663980218113432	0.25271086602094617	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8310675030019252	0.8004916505077666
ITGB2:chr1:1780000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.13120565320239702	0.215345372861046	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.8971528550738914	0.8294980569077847
COG5:chr1:1785000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.11538238187880792	0.12679833274341837	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9094939887638331	0.8991000153654211
ARHGAP26:chr1:1790000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.316578082639818	0.4897419920696885	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.7554181020106578	0.6243164831688842
ERBIN:chr1:1795000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.08330412885482529	-0.07020643226734335	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9345827854549043	0.9440293547516986
FLI1:chr1:1800000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.12151384798873335	0.11601549317893747	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9047088313978594	0.9076402629297271
ARGLU1:chr1:1805000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.017768506404336044	0.0036930867505897674	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9860304063649379	0.9970533497981732
HSP90AB1:chr1:1810000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.3956911445368585	-0.3666985093329382	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.6972545619244104	0.7138439186020942
RCSD1:chr1:1815000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.003484675144295055	-0.04172379531213392	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9972602028285669	0.9667188845598994
RPL36AL:chr1:1820000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.06267694271574203	-0.19036503893316228	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9507548027746943	0.8490230915888809
ANKHD1:chr1:1825000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.3575121902013721	-0.4502059325133427	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.7251083245735515	0.6525619590098467
SAT1:chr1:1830000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.1194543873395102	0.297941329202492	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9063156774268553	0.7657479434394836
LTB:chr1:1835000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.3947205781189218	-0.4923733029344959	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.6979573679703048	0.6224554686644097
NR3C1:chr1:1840000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.06687816396414649	-0.042426104968115275	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9474589515080003	0.9661590183253727
AC079793.1:chr1:1845000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.21932436357560667	-0.2837965597906902	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.8290091467391735	0.77656629107319
HNRNPU:chr1:1850000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.021222452608197304	-0.013937886544913911	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9833153115475333	0.9888795355690034
PDE7A:chr1:1855000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.09180833814062851	-0.11566879681933485	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9279235032876466	0.9079150367516812
LRBA:chr1:1860000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	-0.03930181149144608	-0.11581696378436533	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	-1	0.9723883438463526	0.9691076284582079	0.9077976058347967
PIK3R5:chr1:1865000_chr1:1615081-1615893_distal_250kb		0.035126102330431695	0.031737559058653504	0.13047116369464948	0.8714449842953518	0.9723883438463526	0.9999455679334293	1	1	0.9723883438463526	0.9750509865401777	0.8961936671439233
ACTR2:chr1:1980000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.15407805853443649	-0.15942037079855584	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.8793625340651634	0.8733376905724735
FAM172A:chr1:1985000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.13174703931911935	0.1319622511686248	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.8967310694629259	0.8950141497740726
BPTF:chr1:1990000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.02286891727070067	-0.029720104525907304	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9820211226628672	0.9762902779101532
ATRX:chr1:1995000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.07203513052013905	-0.08983800005729699	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.943414665854493	0.9284159505874736
ROCK1:chr1:2000000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.13579427762570542	0.11528012393957777	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.8935789450893323	0.9082230921185601
ARPC2:chr1:2005000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.06688075017539548	-0.1096594948094364	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9474569229250336	0.9126794250769253
SP110:chr1:2010000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.02243810440858147	-0.0004865711836825586	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9823597544433613	0.999611772380127
GLG1:chr1:2015000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.03240175732048909	-0.05392471385748204	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9745290492642039	0.9569951464981138
SF1:chr1:2020000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.08629460860519242	0.12641683846590132	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9322404734295153	0.8994019739140259
PPP2R5C:chr1:2025000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.2640308809534724	-0.33138538675495194	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.7949302022937752	0.74035340159721
TCF12:chr1:2030000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.06866862666376923	-0.05348019732002903	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9460546307142423	0.9573493083159277
OSBPL8:chr1:2035000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.22476954399777924	0.2045910171911809	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.8248380621916152	0.8378916741966215
NCOA2:chr1:2040000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.05918500077756898	-0.05570054165050855	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9534949274343896	0.9555803679995086
NKTR:chr1:2045000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.034730271877904076	-0.007132494047284846	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9726993620135417	0.9943091413710344
WIPF1:chr1:2050000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.2483446946697084	0.24197619745959828	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.8068428676648707	0.8087986069110298
STAG1:chr1:2055000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.16827834937210429	-0.12793214922444815	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.8683501301572781	0.8982026686813354
MAP4K4:chr1:2060000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.12858342009738366	-0.12329900973699964	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.8991962428004725	0.9018703249658835
CALM2:chr1:2065000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.06229828025831571	-0.06682584190289761	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9510519089126348	0.9467203505252783
PPP1R12A:chr1:2070000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.10924992915487203	-0.10115977061514468	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9142834999433658	0.9194236312427422
LUC7L3:chr1:2075000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.0705254163148459	-0.08965289111087245	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9445984805317837	0.9285630525655653
AOAH:chr1:2080000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.020859766334110918	0.07452639918073463	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9836004044282998	0.9405915360632349
COX7C:chr1:2085000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.19265243608267743	-0.23542393070741455	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.8495139152854598	0.8138797139502578
NAP1L1:chr1:2090000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.10497531512593763	-0.12471542035906048	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9176240392943917	0.9007488490375655
UBAC2:chr1:2095000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.17152239616413517	0.12019460589623479	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.8658381704431425	0.9043289906706135
CHD2:chr1:2100000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.07642948510619216	0.045942888354200045	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9399696992286108	0.9633557702852209
EIF4A1:chr1:2105000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.07232349133961401	-0.036942933910923875	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.943188568424191	0.9705305067850883
EXOC4:chr1:2110000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.0143990613364653	0.04605826256694304	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.9886792463995212	0.9632638123276507
LPP:chr1:2115000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.059400676324055844	-0.029810169686138657	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9533256692345538	0.9762184481356865
DUSP1:chr1:2120000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.17969929268745174	0.2467182399445877	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.8595131755578922	0.8051262894204485
LYZ:chr1:2125000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.3478128815197763	0.40301246687575815	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.7322500798862281	0.6869390532116919
TOMM7:chr1:2130000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.22501071507806464	-0.29125204969637225	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.8246534454120305	0.7708585572230882
OAZ1:chr1:2135000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	-0.09447366523336088	-0.06394118224979091	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	-1	0.945804288304277	0.9258375080331662	0.9490170606584782
PIAS1:chr1:2140000_chr1:2227386-2228299_distal_250kb		-0.06898782927951311	0.17384095702782776	0.19900631094003185	0.8714449842953518	0.9723883438463526	0.9999455679334293	-1	1	0.945804288304277	0.864043744829246	0.8422578079174783
