event_id	tf_name	peak_id	gene	context	atac_coef	atac_se	atac_pval	atac_fdr	atac_direction	rna_coef	rna_se	rna_pval	rna_fdr	rna_direction	rna_after_atac_coef	rna_after_atac_se	rna_after_atac_pval	rna_after_atac_fdr	state	state_confidence	quality_score	artifact_risk	artifact_reason	event_pval	event_fdr
NLRC5:chr1:1375000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	NLRC5:chr1:1375000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.0648649181471716	0.5035658159098152	0.8990187133653585	0.9999455679334293	1	-0.07537968907884873	1.0823126199116428	0.9444747286068991	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
NLRC5:chr1:1375000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	NLRC5:chr1:1375000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.0648649181471716	0.5035658159098152	0.8990187133653585	0.9999455679334293	1	0.06389671729860869	0.5453708429887303	0.9067317101864302	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
CREBBP:chr1:1380000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	CREBBP:chr1:1380000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.07030877249303397	0.5035513670752423	0.8905964990406731	0.9999455679334293	-1	-0.17192039991592556	1.0826521694962952	0.8738299161941077	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
CREBBP:chr1:1380000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	CREBBP:chr1:1380000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.07030877249303397	0.5035513670752423	0.8905964990406731	0.9999455679334293	-1	-0.06265832730149629	0.5453059282035528	0.9085204951497615	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
SIPA1L1:chr1:1385000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	SIPA1L1:chr1:1385000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.23331286901435	0.5031307604122086	0.6487291169351241	0.9999455679334293	1	0.661585000349787	1.0787366384606676	0.5396805550767266	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
SIPA1L1:chr1:1385000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	SIPA1L1:chr1:1385000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.23331286901435	0.5031307604122086	0.6487291169351241	0.9999455679334293	1	0.31082009503070707	0.5430865815663777	0.5671042264911149	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
WSB1:chr1:1390000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	WSB1:chr1:1390000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.027067982848692662	0.5033516890997048	0.9577409396120935	0.9999455679334293	-1	-0.05780887426236747	1.080743416944793	0.9573415652560796	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
WSB1:chr1:1390000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	WSB1:chr1:1390000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.027067982848692662	0.5033516890997048	0.9577409396120935	0.9999455679334293	-1	0.0034233907204469505	0.5442553447191578	0.9949813031393652	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
DYRK1A:chr1:1395000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	DYRK1A:chr1:1395000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.04697069427742445	0.5036088966832735	0.9267808886729446	0.9999455679334293	-1	-0.0892792787472465	1.0831895005375336	0.9343106768680021	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
DYRK1A:chr1:1395000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	DYRK1A:chr1:1395000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.04697069427742445	0.5036088966832735	0.9267808886729446	0.9999455679334293	-1	-0.06334998416368004	0.5456500629052295	0.907573271588268	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
PARP14:chr1:1400000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	PARP14:chr1:1400000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.09838893531421888	0.5031879269834095	0.8472951575648127	0.9999455679334293	1	0.35135464652909887	1.0792823869482904	0.7447688676943378	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
PARP14:chr1:1400000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	PARP14:chr1:1400000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.09838893531421888	0.5031879269834095	0.8472951575648127	0.9999455679334293	1	0.13578776196811082	0.5434183901247284	0.8026824634813001	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
IFI16:chr1:1405000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	IFI16:chr1:1405000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.004418452042009968	0.5035393574823139	0.9931009726110334	0.9999455679334293	-1	0.15501290018170488	1.0827459466074247	0.8861587209225454	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
IFI16:chr1:1405000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	IFI16:chr1:1405000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.004418452042009968	0.5035393574823139	0.9931009726110334	0.9999455679334293	-1	0.041566974164364556	0.5451468347541275	0.9392208929920144	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
GLS:chr1:1410000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	GLS:chr1:1410000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.027398422093963037	0.5036053076438135	0.9572471063254926	0.9999455679334293	-1	-0.026878773791164434	1.0831530437849612	0.9802022827161381	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
GLS:chr1:1410000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	GLS:chr1:1410000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.027398422093963037	0.5036053076438135	0.9572471063254926	0.9999455679334293	-1	-0.018102530012803653	0.545564324796455	0.973530015490555	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
AGTPBP1:chr1:1415000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	AGTPBP1:chr1:1415000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.10072766938947342	0.503216884415252	0.8437245687545143	0.9999455679334293	1	0.5400560365892022	1.0798776552657725	0.616998653813572	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
AGTPBP1:chr1:1415000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	AGTPBP1:chr1:1415000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.10072766938947342	0.503216884415252	0.8437245687545143	0.9999455679334293	1	0.19318894867287761	0.5435062511399453	0.7222529765652599	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
SPIDR:chr1:1420000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	SPIDR:chr1:1420000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.002110526914329225	0.5031818215823238	0.9967022202299465	0.9999455679334293	1	0.2750845531423243	1.0794449669227075	0.7988475396829255	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
SPIDR:chr1:1420000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	SPIDR:chr1:1420000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.002110526914329225	0.5031818215823238	0.9967022202299465	0.9999455679334293	1	0.044985178169542395	0.5433913919646881	0.9340217329097315	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
FNBP4:chr1:1425000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	FNBP4:chr1:1425000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	1.5699881451140412	0.5032045834504363	0.006231821471891367	0.5787152782889806	1	1.4049714286612804	1.0766548082650071	0.19191280388878673	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
FNBP4:chr1:1425000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	FNBP4:chr1:1425000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	1.5699881451140412	0.5032045834504363	0.006231821471891367	0.5787152782889806	1	1.566044002793562	0.5433777586531428	0.00395092109880527	0.5792167444670955	null	1.0	0.8714449842953518	low		1.0	1.0
SLC25A6:chr1:1430000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	SLC25A6:chr1:1430000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.03933042069619469	0.5035342931772004	0.9386535754043661	0.9999455679334293	-1	0.05226782087492188	1.0826773158523038	0.9614959202146407	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
SLC25A6:chr1:1430000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	SLC25A6:chr1:1430000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.03933042069619469	0.5035342931772004	0.9386535754043661	0.9999455679334293	-1	-0.0037025595442404247	0.5451483597424926	0.9945809386919486	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
CAMK1D:chr1:1435000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	CAMK1D:chr1:1435000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.0034583173526533395	0.5032634612585812	0.9945971504945632	0.9999455679334293	1	0.2579530269408865	1.0802149081176802	0.8112623163957638	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
CAMK1D:chr1:1435000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	CAMK1D:chr1:1435000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.0034583173526533395	0.5032634612585812	0.9945971504945632	0.9999455679334293	1	0.0593512154726763	0.5437773397869033	0.9130865530501849	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
CCDC91:chr1:1440000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	CCDC91:chr1:1440000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.004580394131468046	0.5034690888391847	0.9928471232694095	0.9999455679334293	-1	-0.18108117862937623	1.081627422263758	0.8670431424798699	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
CCDC91:chr1:1440000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	CCDC91:chr1:1440000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.004580394131468046	0.5034690888391847	0.9928471232694095	0.9999455679334293	-1	0.016556045861739088	0.5448537718493448	0.9757590356793788	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
PRPF4B:chr1:1445000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	PRPF4B:chr1:1445000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.12451343527549946	0.5036814715557392	0.8077090445126787	0.9999455679334293	-1	-0.3738609600398586	1.0839068821435007	0.7301546543593072	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
PRPF4B:chr1:1445000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	PRPF4B:chr1:1445000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.12451343527549946	0.5036814715557392	0.8077090445126787	0.9999455679334293	-1	-0.15407554799044487	0.5460857996321755	0.7778320904835858	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
EPB41:chr1:1450000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	EPB41:chr1:1450000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.010371538591019469	0.5033954255647056	0.983802110307458	0.9999455679334293	1	-0.1957936039806858	1.080897469468983	0.8562578072558997	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
EPB41:chr1:1450000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	EPB41:chr1:1450000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.010371538591019469	0.5033954255647056	0.983802110307458	0.9999455679334293	1	-0.08356408863841003	0.5447767854747403	0.878089604975046	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
NDFIP1:chr1:1455000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	NDFIP1:chr1:1455000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.0016632541355711128	0.5033467534387844	0.9974019497340969	0.9999455679334293	1	-0.32467371480307916	1.0804291868625062	0.7637924475920216	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
NDFIP1:chr1:1455000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	NDFIP1:chr1:1455000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.0016632541355711128	0.5033467534387844	0.9974019497340969	0.9999455679334293	1	-0.08699264151573516	0.5444831701603717	0.8730614389394251	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
SEPTIN7:chr1:1460000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	SEPTIN7:chr1:1460000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.05565203026952681	0.5036258495290731	0.9133047684520208	0.9999455679334293	1	0.00599365393723561	1.082986115260995	0.9955842282193517	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
SEPTIN7:chr1:1460000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	SEPTIN7:chr1:1460000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.05565203026952681	0.5036258495290731	0.9133047684520208	0.9999455679334293	1	-0.0071042073591420785	0.5458647382090639	0.9896161503773803	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
MTDH:chr1:1465000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	MTDH:chr1:1465000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.016734903443425764	0.503485447814764	0.9738718492853181	0.9999455679334293	1	-0.044424402459093626	1.0818244965117898	0.9672446079478778	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
MTDH:chr1:1465000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	MTDH:chr1:1465000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.016734903443425764	0.503485447814764	0.9738718492853181	0.9999455679334293	1	0.038797971949818266	0.5449288376718898	0.943239985379297	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
GNAQ:chr1:1470000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	GNAQ:chr1:1470000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.12718261509780393	0.5031069654610105	0.8034585016262337	0.9999455679334293	1	0.4215007403235107	1.0785165193574446	0.6959337763470859	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
GNAQ:chr1:1470000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	GNAQ:chr1:1470000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.12718261509780393	0.5031069654610105	0.8034585016262337	0.9999455679334293	1	0.20742098969633094	0.5429822143779764	0.7024589278657041	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
TLE4:chr1:1475000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	TLE4:chr1:1475000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.027596412444919005	0.5034127124173879	0.9569220284195974	0.9999455679334293	1	0.11797645662399692	1.0813221380408788	0.9131200858544324	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
TLE4:chr1:1475000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	TLE4:chr1:1475000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.027596412444919005	0.5034127124173879	0.9569220284195974	0.9999455679334293	1	0.058169641547407835	0.5445488324412243	0.9149304179759985	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
CELF1:chr1:1480000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	CELF1:chr1:1480000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.11672149645289176	0.5034986807036359	0.8194446773137336	0.9999455679334293	1	0.27788551897178104	1.0819700542126984	0.7973077624906855	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
CELF1:chr1:1480000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	CELF1:chr1:1480000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.11672149645289176	0.5034986807036359	0.8194446773137336	0.9999455679334293	1	0.14444583665462934	0.544968109302116	0.7909680616731879	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
ZCCHC7:chr1:1485000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	ZCCHC7:chr1:1485000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.055768906449015554	0.5033205292934678	0.9130710105980353	0.9999455679334293	-1	-0.3237577240893814	1.0803474381291767	0.7644218177229649	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
ZCCHC7:chr1:1485000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	ZCCHC7:chr1:1485000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.055768906449015554	0.5033205292934678	0.9130710105980353	0.9999455679334293	-1	-0.09783875763783467	0.5442391306130787	0.8573318538004857	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
PHIP:chr1:1490000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	PHIP:chr1:1490000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.012057299717932624	0.5034806337142071	0.9811730321298657	0.9999455679334293	1	-0.005551192222832402	1.0818463255994588	0.9959058962188173	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
PHIP:chr1:1490000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	PHIP:chr1:1490000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.012057299717932624	0.5034806337142071	0.9811730321298657	0.9999455679334293	1	0.008155496388383754	0.5449602120425243	0.9880598589990499	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
GIMAP7:chr1:1495000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	GIMAP7:chr1:1495000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.02303689975932599	0.5034003364910533	0.9640327605913779	0.9999455679334293	-1	-0.0949757362323258	1.0811386838172081	0.9299975858687324	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
GIMAP7:chr1:1495000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	GIMAP7:chr1:1495000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.02303689975932599	0.5034003364910533	0.9640327605913779	0.9999455679334293	-1	-0.0926064147365695	0.5447424032247344	0.8650098389782807	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
HNRNPK:chr1:1500000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	HNRNPK:chr1:1500000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.08225398334222483	0.5036444710226254	0.8721942125370974	0.9999455679334293	-1	-0.0017028310709565897	1.0838565826969384	0.9987464558651681	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
HNRNPK:chr1:1500000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	HNRNPK:chr1:1500000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.08225398334222483	0.5036444710226254	0.8721942125370974	0.9999455679334293	-1	-0.05113834869403466	0.5457137654066083	0.9253402371433403	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
RBMS1:chr1:1505000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	RBMS1:chr1:1505000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.06954408180058252	0.5034844842795347	0.8917640840975263	0.9999455679334293	1	0.2872345256105173	1.0820918736513938	0.7906676363142249	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
RBMS1:chr1:1505000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	RBMS1:chr1:1505000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.06954408180058252	0.5034844842795347	0.8917640840975263	0.9999455679334293	1	0.12255639054805795	0.5448667824244556	0.8220344371032259	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
MSN:chr1:1510000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	MSN:chr1:1510000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	-0.0029827294798464576	0.5034930482589591	0.995342265338528	0.9999455679334293	-1	0.19493878342247517	1.0823743917516921	0.8570717739400939	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
MSN:chr1:1510000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	MSN:chr1:1510000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	-0.0029827294798464576	0.5034930482589591	0.995342265338528	0.9999455679334293	-1	0.0327172470305514	0.5449359592047575	0.9521248114583156	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
FRYL:chr1:1515000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	FRYL:chr1:1515000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.011087006710460257	0.5035345681278668	0.9826896873668509	0.9999455679334293	1	0.10691155230876048	1.0825203664277905	0.9213274782781605	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
FRYL:chr1:1515000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	FRYL:chr1:1515000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.011087006710460257	0.5035345681278668	0.9826896873668509	0.9999455679334293	1	0.050028216776469625	0.5451459686052381	0.9268805304128086	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
RSRP1:chr1:1520000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	RSRP1:chr1:1520000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.037270435330975404	0.5036069393338216	0.9418686715985081	0.9999455679334293	1	0.09256394908248944	1.083037134200199	0.9318901191144106	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
RSRP1:chr1:1520000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	RSRP1:chr1:1520000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.037270435330975404	0.5036069393338216	0.9418686715985081	0.9999455679334293	1	0.04681926163115124	0.545559847227918	0.9316105047762755	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
ATP11B:chr1:1525000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	ATP11B:chr1:1525000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	3.486210295877701e-05	0.5035653091520721	0.9999455679334293	0.9999455679334293	1	-0.06486869981601662	1.082602427618315	0.9522199670610365	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
ATP11B:chr1:1525000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	ATP11B:chr1:1525000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	3.486210295877701e-05	0.5035653091520721	0.9999455679334293	0.9999455679334293	1	0.05590510068432519	0.5452637096745602	0.9183371480243199	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
PPP6R3:chr1:1530000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	PPP6R3:chr1:1530000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.03495420885972089	0.503548745522611	0.9454686979820166	0.9999455679334293	1	-0.02466472917390239	1.0823453100368488	0.9818192001444549	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
PPP6R3:chr1:1530000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	PPP6R3:chr1:1530000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.03495420885972089	0.503548745522611	0.9454686979820166	0.9999455679334293	1	0.057329969012826554	0.5452429665638334	0.9162601741631501	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
CCDC88C:chr1:1535000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	CCDC88C:chr1:1535000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.09431011180039767	0.5035708136629511	0.8536560032488365	0.9999455679334293	1	0.10699717151411892	1.082452017324769	0.9212597234818345	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
CCDC88C:chr1:1535000_chr1:1615081-1615893_distal_250kb		chr1:1615081-1615893	CCDC88C:chr1:1535000		0.017608873446493756	0.5013045079937095	0.9723883438463526	0.9723883438463526	1	0.09431011180039767	0.5035708136629511	0.8536560032488365	0.9999455679334293	1	0.09931867568166813	0.545374382985355	0.8554956142855326	0.9998219912180941	null	1.0	0.8714449842953518	low		1.0	1.0
UBE2D3:chr1:1540000_chr1:1307786-1308731_distal_250kb		chr1:1307786-1308731	UBE2D3:chr1:1540000		1.4929075886611107	0.5011409745848798	0.008422987777361491	0.024925852220150254	1	0.006490664985754513	0.5035218537502144	0.9898652000539212	0.9999455679334293	1	-0.07234008142026593	1.0821657369919713	0.9467031030358978	0.9998219912180941	chromatin_primed	1.0	0.8714449842953518	low		0.008422987777361491	0.025350739912447205
