event_id	peak_id	gene	atac_coef	atac_se	atac_z	atac_fdr	rna_coef	rna_se	rna_z	rna_fdr
CELF1:chr1:1480000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	CELF1:chr1:1480000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.11672149645289176	0.5034986807036359	0.23182085857657914	0.9999455679334293
CELF1:chr1:1480000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	CELF1:chr1:1480000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.11672149645289176	0.5034986807036359	0.23182085857657914	0.9999455679334293
ZCCHC7:chr1:1485000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	ZCCHC7:chr1:1485000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	-0.055768906449015554	0.5033205292934678	-0.11080197052025816	0.9999455679334293
ZCCHC7:chr1:1485000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ZCCHC7:chr1:1485000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.055768906449015554	0.5033205292934678	-0.11080197052025816	0.9999455679334293
PHIP:chr1:1490000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	PHIP:chr1:1490000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.012057299717932624	0.5034806337142071	0.023947891756998064	0.9999455679334293
PHIP:chr1:1490000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PHIP:chr1:1490000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.012057299717932624	0.5034806337142071	0.023947891756998064	0.9999455679334293
GIMAP7:chr1:1495000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	GIMAP7:chr1:1495000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	-0.02303689975932599	0.5034003364910533	-0.04576258315579297	0.9999455679334293
GIMAP7:chr1:1495000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	GIMAP7:chr1:1495000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.02303689975932599	0.5034003364910533	-0.04576258315579297	0.9999455679334293
HNRNPK:chr1:1500000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	HNRNPK:chr1:1500000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	-0.08225398334222483	0.5036444710226254	-0.16331755449476523	0.9999455679334293
HNRNPK:chr1:1500000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	HNRNPK:chr1:1500000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.08225398334222483	0.5036444710226254	-0.16331755449476523	0.9999455679334293
RBMS1:chr1:1505000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	RBMS1:chr1:1505000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.06954408180058252	0.5034844842795347	0.13812557084077218	0.9999455679334293
RBMS1:chr1:1505000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	RBMS1:chr1:1505000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.06954408180058252	0.5034844842795347	0.13812557084077218	0.9999455679334293
MSN:chr1:1510000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	MSN:chr1:1510000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	-0.0029827294798464576	0.5034930482589591	-0.005924072815226567	0.9999455679334293
MSN:chr1:1510000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	MSN:chr1:1510000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.0029827294798464576	0.5034930482589591	-0.005924072815226567	0.9999455679334293
FRYL:chr1:1515000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	FRYL:chr1:1515000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.011087006710460257	0.5035345681278668	0.022018362615463652	0.9999455679334293
FRYL:chr1:1515000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	FRYL:chr1:1515000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.011087006710460257	0.5035345681278668	0.022018362615463652	0.9999455679334293
RSRP1:chr1:1520000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	RSRP1:chr1:1520000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.037270435330975404	0.5036069393338216	0.07400699319250299	0.9999455679334293
RSRP1:chr1:1520000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	RSRP1:chr1:1520000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.037270435330975404	0.5036069393338216	0.07400699319250299	0.9999455679334293
ATP11B:chr1:1525000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	ATP11B:chr1:1525000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	3.486210295877701e-05	0.5035653091520721	6.923054929554128e-05	0.9999455679334293
ATP11B:chr1:1525000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ATP11B:chr1:1525000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	3.486210295877701e-05	0.5035653091520721	6.923054929554128e-05	0.9999455679334293
PPP6R3:chr1:1530000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	PPP6R3:chr1:1530000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.03495420885972089	0.503548745522611	0.06941574012550357	0.9999455679334293
PPP6R3:chr1:1530000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PPP6R3:chr1:1530000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.03495420885972089	0.503548745522611	0.06941574012550357	0.9999455679334293
CCDC88C:chr1:1535000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	CCDC88C:chr1:1535000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.09431011180039767	0.5035708136629511	0.18728272020848513	0.9999455679334293
CCDC88C:chr1:1535000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	CCDC88C:chr1:1535000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.09431011180039767	0.5035708136629511	0.18728272020848513	0.9999455679334293
UBE2D3:chr1:1540000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	UBE2D3:chr1:1540000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.006490664985754513	0.5035218537502144	0.012890532828738714	0.9999455679334293
UBE2D3:chr1:1540000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	UBE2D3:chr1:1540000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.006490664985754513	0.5035218537502144	0.012890532828738714	0.9999455679334293
NLRP1:chr1:1545000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	NLRP1:chr1:1545000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	0.03234457101374466	0.5033728996265082	0.06425568606840701	0.9999455679334293
NLRP1:chr1:1545000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	NLRP1:chr1:1545000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.03234457101374466	0.5033728996265082	0.06425568606840701	0.9999455679334293
FCHSD2:chr1:1550000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	FCHSD2:chr1:1550000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	-0.015131115875947176	0.5031367899109629	-0.030073562854795094	0.9999455679334293
FCHSD2:chr1:1550000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	FCHSD2:chr1:1550000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.015131115875947176	0.5031367899109629	-0.030073562854795094	0.9999455679334293
IL32:chr1:1555000_chr1:1307786-1308731_distal_250kb	chr1:1307786-1308731	IL32:chr1:1555000	1.4929075886611107	0.5011409745848798	2.979017211469808	0.024925852220150254	-0.21258782080286487	0.5030576267942235	-0.4225913881031849	0.9999455679334293
IL32:chr1:1555000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	IL32:chr1:1555000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.21258782080286487	0.5030576267942235	-0.4225913881031849	0.9999455679334293
NCOA3:chr1:1560000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	NCOA3:chr1:1560000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.11910569438699314	0.5033812457751018	0.23661130681099432	0.9999455679334293
ESYT2:chr1:1565000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ESYT2:chr1:1565000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.04762802491640411	0.5035112368393938	-0.09459178153673686	0.9999455679334293
PUM2:chr1:1570000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PUM2:chr1:1570000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.018620182338886238	0.5036280038617158	0.03697209487183102	0.9999455679334293
XRN1:chr1:1575000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	XRN1:chr1:1575000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	1.5497517240963692	0.5030684943444621	3.0805978540075696	0.5787152782889806
SKAP1:chr1:1580000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SKAP1:chr1:1580000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.08085493527829934	0.5030823750398812	-0.1607190776100826	0.9999455679334293
TTC17:chr1:1585000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	TTC17:chr1:1585000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.06524308870474205	0.5034251202299991	0.1295983972252607	0.9999455679334293
ETV6:chr1:1590000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ETV6:chr1:1590000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.14148573755584537	0.5030940773767631	0.28123117309108736	0.9999455679334293
STAT3:chr1:1595000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	STAT3:chr1:1595000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.06038019481754592	0.503583515105028	-0.11990105515060984	0.9999455679334293
ADD3:chr1:1600000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ADD3:chr1:1600000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.006267883045702527	0.5035629764485118	-0.01244706886496729	0.9999455679334293
FBXW7:chr1:1605000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	FBXW7:chr1:1605000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.11243106087432375	0.5033059992716946	0.22338509979419344	0.9999455679334293
SORL1:chr1:1610000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SORL1:chr1:1610000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.10262272192644262	0.5035185652616807	-0.20381119785148172	0.9999455679334293
DENND4A:chr1:1615000_chr1:1615081-1615893_promoter	chr1:1615081-1615893	DENND4A:chr1:1615000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.035781274047914924	0.503459610110863	-0.07107079362341658	0.9999455679334293
KDM4C:chr1:1620000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	KDM4C:chr1:1620000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.017801968053018313	0.5035623502237779	-0.035352063245211444	0.9999455679334293
FAF1:chr1:1625000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	FAF1:chr1:1625000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.0020727268286641065	0.5034406480660062	-0.004117122518069599	0.9999455679334293
PPP3CA:chr1:1630000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PPP3CA:chr1:1630000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.05077178242645597	0.5032963294713371	0.10087850725990133	0.9999455679334293
LCP2:chr1:1635000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	LCP2:chr1:1635000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.10190972570308376	0.5034627166616927	0.20241762166385624	0.9999455679334293
XRCC5:chr1:1640000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	XRCC5:chr1:1640000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.05747713477374583	0.5036260602220102	-0.11412660962859739	0.9999455679334293
RICTOR:chr1:1645000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	RICTOR:chr1:1645000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.0868152490763825	0.5035455604654165	0.17240793265288842	0.9999455679334293
CYTIP:chr1:1650000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	CYTIP:chr1:1650000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.16849469355913543	0.5035672983788341	0.33460213580504733	0.9999455679334293
ARL15:chr1:1655000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ARL15:chr1:1655000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.1350988177414414	0.5032800816520352	0.26843664724019	0.9999455679334293
ATP2B1:chr1:1660000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ATP2B1:chr1:1660000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.04138854169198336	0.5031478651145863	0.08225920164156432	0.9999455679334293
CDKAL1:chr1:1665000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	CDKAL1:chr1:1665000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.04216056979434091	0.5034317129250667	0.08374635270666053	0.9999455679334293
VTI1A:chr1:1670000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	VTI1A:chr1:1670000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.12475568600173315	0.5033619257927999	0.24784489968175827	0.9999455679334293
ANKRD17:chr1:1675000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ANKRD17:chr1:1675000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.02441658687654713	0.5034169031981018	0.048501722372518055	0.9999455679334293
MBD5:chr1:1680000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	MBD5:chr1:1680000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.06360702897665677	0.5033378853635563	-0.12637043788331967	0.9999455679334293
SRPK2:chr1:1685000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SRPK2:chr1:1685000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.04394246590610418	0.5033912147803088	0.08729287404286873	0.9999455679334293
ARHGEF3:chr1:1690000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ARHGEF3:chr1:1690000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.041219861178351413	0.5033831425113	-0.08188566063756517	0.9999455679334293
TOP1:chr1:1695000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	TOP1:chr1:1695000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.09407010338141186	0.5034617529855961	0.18684657339621819	0.9999455679334293
CAST:chr1:1700000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	CAST:chr1:1700000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.005277965599910228	0.5034178046097446	-0.010484264862268368	0.9999455679334293
PRKCH:chr1:1705000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PRKCH:chr1:1705000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.00845119346043155	0.5030889100676991	0.016798608141241476	0.9999455679334293
HSPA8:chr1:1710000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	HSPA8:chr1:1710000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.2235295709452672	0.5034315704830082	-0.4440118261371766	0.9999455679334293
SF3B1:chr1:1715000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SF3B1:chr1:1715000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.024314629770538443	0.5036399735433972	-0.048277799713694336	0.9999455679334293
GRB2:chr1:1720000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	GRB2:chr1:1720000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.08399217786629509	0.5033577612571148	0.16686377827278984	0.9999455679334293
BBX:chr1:1725000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	BBX:chr1:1725000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	1.4159875173052585	0.503171227238052	2.814126564982123	0.5787152782889806
SRSF7:chr1:1730000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SRSF7:chr1:1730000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.01866643845570415	0.5035091043236516	-0.03707269301669968	0.9999455679334293
EPC1:chr1:1735000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	EPC1:chr1:1735000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.038837489269080594	0.5035114369942202	0.07713328122381143	0.9999455679334293
RNF149:chr1:1740000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	RNF149:chr1:1740000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.07506353137164379	0.5032899881204008	0.14914568766205324	0.9999455679334293
SEMA4D:chr1:1745000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SEMA4D:chr1:1745000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.0053289330082754716	0.5034735567518511	0.010584335436909476	0.9999455679334293
LINC01578:chr1:1750000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	LINC01578:chr1:1750000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.08092915892422603	0.5035064848519814	-0.16073111540562826	0.9999455679334293
YWHAB:chr1:1755000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	YWHAB:chr1:1755000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.02712383882819458	0.5033924519233158	-0.0538820928374319	0.9999455679334293
GMFG:chr1:1760000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	GMFG:chr1:1760000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.08309048725653001	0.5035396795260872	-0.16501278972638597	0.9999455679334293
NCOA1:chr1:1765000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	NCOA1:chr1:1765000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.038529497687695424	0.5033712023089585	0.07654291209143674	0.9999455679334293
INPP5D:chr1:1770000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	INPP5D:chr1:1770000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.009788379513089418	0.5034429079214182	-0.019442878942327407	0.9999455679334293
TRA2A:chr1:1775000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	TRA2A:chr1:1775000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.10908020483868641	0.5035095293684009	0.21663980218113432	0.9999455679334293
ITGB2:chr1:1780000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ITGB2:chr1:1780000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.06604399148639795	0.5033623923545344	0.13120565320239702	0.9999455679334293
COG5:chr1:1785000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	COG5:chr1:1785000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.05808952654735433	0.5034523087620844	0.11538238187880792	0.9999455679334293
ARHGAP26:chr1:1790000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ARHGAP26:chr1:1790000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.1592169684937088	0.5029311162859481	0.316578082639818	0.9999455679334293
ERBIN:chr1:1795000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ERBIN:chr1:1795000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.041941813919469106	0.5034782128573893	-0.08330412885482529	0.9999455679334293
FLI1:chr1:1800000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	FLI1:chr1:1800000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.061167035042386186	0.5033750149041246	0.12151384798873335	0.9999455679334293
ARGLU1:chr1:1805000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ARGLU1:chr1:1805000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.008947637302382017	0.5035672159928156	0.017768506404336044	0.9999455679334293
HSP90AB1:chr1:1810000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	HSP90AB1:chr1:1810000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.1991925968657119	0.5034042323561708	-0.3956911445368585	0.9999455679334293
RCSD1:chr1:1815000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	RCSD1:chr1:1815000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.0017543276154469156	0.5034407922698383	-0.003484675144295055	0.9999455679334293
RPL36AL:chr1:1820000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	RPL36AL:chr1:1820000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.0315593192864293	0.5035235912759799	-0.06267694271574203	0.9999455679334293
ANKHD1:chr1:1825000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	ANKHD1:chr1:1825000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.18002776503310403	0.5035569974039255	-0.3575121902013721	0.9999455679334293
SAT1:chr1:1830000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	SAT1:chr1:1830000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.06006033035028846	0.5027888191296526	0.1194543873395102	0.9999455679334293
LTB:chr1:1835000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	LTB:chr1:1835000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.19855960563420105	0.5030383938442116	-0.3947205781189218	0.9999455679334293
NR3C1:chr1:1840000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	NR3C1:chr1:1840000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.03366476803317975	0.5033745850323806	-0.06687816396414649	0.9999455679334293
AC079793.1:chr1:1845000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	AC079793.1:chr1:1845000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.11038216947080126	0.5032827528654824	-0.21932436357560667	0.9999455679334293
HNRNPU:chr1:1850000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	HNRNPU:chr1:1850000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.010682407860973075	0.5033540683628116	-0.021222452608197304	0.9999455679334293
PDE7A:chr1:1855000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PDE7A:chr1:1855000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.04620622714027778	0.50329009408166	-0.09180833814062851	0.9999455679334293
LRBA:chr1:1860000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	LRBA:chr1:1860000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	-0.019782351397098163	0.5033445189009604	-0.03930181149144608	0.9999455679334293
PIK3R5:chr1:1865000_chr1:1615081-1615893_distal_250kb	chr1:1615081-1615893	PIK3R5:chr1:1865000	0.017608873446493756	0.5013045079937095	0.035126102330431695	0.9723883438463526	0.015976532013843636	0.5033951093818447	0.031737559058653504	0.9999455679334293
ACTR2:chr1:1980000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	ACTR2:chr1:1980000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	-0.07754724838440219	0.5032984522391964	-0.15407805853443649	0.9999455679334293
FAM172A:chr1:1985000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	FAM172A:chr1:1985000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	0.0663147958301149	0.5033494200160837	0.13174703931911935	0.9999455679334293
BPTF:chr1:1990000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	BPTF:chr1:1990000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	0.011511883667963185	0.5033856011500836	0.02286891727070067	0.9999455679334293
ATRX:chr1:1995000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	ATRX:chr1:1995000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	-0.03626283318437473	0.5034048376470511	-0.07203513052013905	0.9999455679334293
ROCK1:chr1:2000000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	ROCK1:chr1:2000000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	0.06835921010735835	0.5034027302371258	0.13579427762570542	0.9999455679334293
ARPC2:chr1:2005000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	ARPC2:chr1:2005000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	-0.03366554175876013	0.5033666887777408	-0.06688075017539548	0.9999455679334293
SP110:chr1:2010000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	SP110:chr1:2010000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	-0.011293040698170498	0.5032974485069008	-0.02243810440858147	0.9999455679334293
GLG1:chr1:2015000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	GLG1:chr1:2015000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	0.016311278818828767	0.5034072274998002	0.03240175732048909	0.9999455679334293
SF1:chr1:2020000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	SF1:chr1:2020000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	0.04345036933582569	0.5035119810858177	0.08629460860519242	0.9999455679334293
PPP2R5C:chr1:2025000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	PPP2R5C:chr1:2025000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	-0.13291345106981056	0.503401157432159	-0.2640308809534724	0.9999455679334293
TCF12:chr1:2030000_chr1:2227386-2228299_distal_250kb	chr1:2227386-2228299	TCF12:chr1:2030000	-0.034579983285772053	0.5012475917406646	-0.06898782927951311	0.9723883438463526	-0.034558989302865495	0.5032718867683343	-0.06866862666376923	0.9999455679334293
